Name,Class,Parent,Centroid X µm,Centroid Y µm
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,441.9,173.69
PathCellObject,,Tumor,131.41,173.65
PathCellObject,,Tumor,263.92,176.25
PathCellObject,,Tumor,154.75,173.8
PathCellObject,,Tumor,274.29,176.14
PathCellObject,,Tumor,10.25,173.02
PathCellObject,,Tumor,65.47,173.15
PathCellObject,,Tumor,167.81,178.45
Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,Tumor,482.37,173.65
Target: CD8,Target: CD8,Tumor,38.44,175.46
PathCellObject,,Tumor,284.46,177.08
PathCellObject,,Tumor,380.46,175.33
PathCellObject,,Tumor,390.99,174.43
Target: CD68: CD4,Target: CD68: CD4,Tumor,739.07,175.72
Target: CD20: CD4,Target: CD20: CD4,Tumor,752.81,176.99
Target: CD20: CD3,Target: CD20: CD3,Tumor,604.77,177.21
PathCellObject,,Tumor,619.87,177.72
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,691.68,175.4
PathCellObject,,Tumor,318.22,177.58
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Tumor,771.01,179.08
PathCellObject,,Tumor,299.35,178.68
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,473.34,180.24
PathCellObject,,Tumor,56.15,180.31
PathCellObject,,Tumor,88.1,181.12
PathCellObject,,Tumor,226.5,178.77
PathCellObject,,Tumor,328.35,182.66
Target: CD20: CD68: CD3,Target: CD20: CD68: CD3,Tumor,610.66,181.29
PathCellObject,,Tumor,191.92,180.97
Target: CD20,Target: CD20,Tumor,385.72,182.16
PathCellObject,,Tumor,6.504,183.24
PathCellObject,,Tumor,112.5,181.2
PathCellObject,,Tumor,292.2,184.04
PathCellObject,,Tumor,37.57,184.14
Target: CD4,Target: CD4,Tumor,353.36,184.42
PathCellObject,,Tumor,217.53,183.21
PathCellObject,,Tumor,232.91,184.52
Target: CD20,Target: CD20,Tumor,377.73,182.91
Target: CD3: CD4,Target: CD3: CD4,Tumor,463.45,183.15
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,687.27,186.04
PathCellObject,,Tumor,336.99,189.97
PathCellObject,,Tumor,147.64,184.63
Target: CD3: CD8,Target: CD3: CD8,Tumor,394.95,185.7
PathCellObject,,Tumor,158.58,185.46
PathCellObject,,Tumor,438.52,183.2
PathCellObject,,Tumor,304.97,186.44
PathCellObject,,Tumor,204.53,184.64
PathCellObject,,Tumor,23.04,186.35
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,562.31,185.18
PathCellObject,,Tumor,177.59,189
PathCellObject,,Tumor,63.83,189.31
Target: CD20: CD3,Target: CD20: CD3,Tumor,574.68,187.36
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,744.05,188.72
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,380.12,190.49
Target: CD8,Target: CD8,Tumor,432.23,191.14
PathCellObject,,Tumor,443.47,188.77
Target: CD20: CD68: CD3,Target: CD20: CD68: CD3,Tumor,510.27,190.44
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Tumor,772.76,189.54
PathCellObject,,Tumor,109.51,189.86
Target: CD20: CD3,Target: CD20: CD3,Tumor,553.65,192
Target: CD8,Target: CD8,Tumor,242.09,190.59
PathCellObject,,Tumor,534.82,191.25
PathCellObject,,Tumor,207.27,193.63
PathCellObject,,Tumor,275.81,192.96
PathCellObject,,Tumor,135.29,192.63
Target: CD20,Target: CD20,Tumor,753.43,195.2
Target: CD3,Target: CD3,Tumor,762.77,192.37
PathCellObject,,Tumor,311.33,193.76
PathCellObject,,Tumor,155.16,193.1
PathCellObject,,Tumor,323.23,197.02
PathCellObject,,Tumor,93.34,193.13
PathCellObject,,Tumor,103.2,193.03
PathCellObject,,Tumor,167.17,194.97
PathCellObject,,Tumor,8.247,193.98
PathCellObject,,Tumor,22.47,195.89
Target: CD3,Target: CD3,Tumor,570.6,195.01
PathCellObject,,Tumor,82.8,196.51
Target: CD8,Target: CD8,Tumor,234.18,197.58
PathCellObject,,Tumor,444.06,198.69
Target: CD4,Target: CD4,Tumor,561.34,197.18
PathCellObject,,Tumor,295.14,196.47
Target: CD68: CD4,Target: CD68: CD4,Tumor,347.67,196.38
PathCellObject,,Tumor,151.25,197.99
PathCellObject,,Tumor,253.52,200.38
Target: CD20,Target: CD20,Tumor,544.11,200.08
PathCellObject,,Tumor,527.55,202.82
Target: CD3: CD8,Target: CD3: CD8,Tumor,767.98,200.77
PathCellObject,,Tumor,2.611,200.34
PathCellObject,,Tumor,130.36,202.99
PathCellObject,,Tumor,408.74,199.33
Target: CD20,Target: CD20,Tumor,580.55,198.13
Target: CD20: CD3,Target: CD20: CD3,Tumor,776.81,200.87
PathCellObject,,Tumor,519.53,198.93
Target: CD3,Target: CD3,Tumor,190.77,202.76
Target: CD20: CD8,Target: CD20: CD8,Tumor,587.09,199.04
PathCellObject,,Tumor,105.19,202.94
PathCellObject,,Tumor,24.61,204.34
PathCellObject,,Tumor,121.79,200.15
Target: CD20,Target: CD20,Tumor,570.07,203.68
PathCellObject,,Tumor,312.53,202.83
Target: CD3: CD4,Target: CD3: CD4,Tumor,593.94,205.06
PathCellObject,,Tumor,35.1,204.08
PathCellObject,,Tumor,147.71,204.57
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,340.49,206.27
PathCellObject,,Tumor,43.81,206.71
PathCellObject,,Tumor,157.06,204.25
PathCellObject,,Tumor,13.37,208.38
Target: CD3: CD8,Target: CD3: CD8,Tumor,298.93,207
Target: CD68,Target: CD68,Tumor,286.88,207.44
PathCellObject,,Tumor,316.34,208.9
PathCellObject,,Tumor,331.51,210.88
PathCellObject,,Tumor,58.08,207.8
PathCellObject,,Tumor,89.82,210.08
PathCellObject,,Tumor,165.36,208.11
Target: CD68,Target: CD68,Tumor,576.93,208.03
Target: CD8,Target: CD8,Tumor,228.29,207.56
Target: CD3,Target: CD3,Tumor,583.12,209.42
PathCellObject,,Tumor,201.16,208.7
Target: CD3,Target: CD3,Tumor,507.96,206.84
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Tumor,626.31,209
PathCellObject,,Tumor,122.09,208.73
PathCellObject,,Tumor,152.08,212.12
Target: CD20: CD8,Target: CD20: CD8,Tumor,235.75,212.15
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Tumor,615.71,214.46
PathCellObject,,Tumor,211.47,213.41
PathCellObject,,Tumor,256.51,214.55
Target: CD8,Target: CD8,Tumor,496.46,211.89
Target: CD68,Target: CD68,Tumor,517.93,212.97
Target: CD3: CD4,Target: CD3: CD4,Tumor,589.84,216.21
Target: CD68: CD8,Target: CD68: CD8,Tumor,4.865,214.23
Target: CD3,Target: CD3,Tumor,407.2,214.17
PathCellObject,,Tumor,417.37,215.96
Target: CD68: CD4,Target: CD68: CD4,Tumor,569.29,213.78
Target: CD68: CD4,Target: CD68: CD4,Tumor,636.73,216.88
PathCellObject,,Tumor,126.78,214.29
PathCellObject,,Tumor,447.31,212.7
PathCellObject,,Tumor,511.39,216.08
PathCellObject,,Tumor,199.97,216.46
PathCellObject,,Tumor,117.33,217
Target: CD3: CD8,Target: CD3: CD8,Tumor,184.05,217.42
Target: CD8,Target: CD8,Tumor,268.37,218.71
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,581.28,220.47
PathCellObject,,Tumor,133.2,219.13
Target: CD3: CD8: FoxP3,Target: CD3: CD8: FoxP3,Tumor,279.75,217.96
Target: CD3,Target: CD3,Tumor,397,218.89
Target: CD4,Target: CD4,Tumor,483.83,217.13
Target: CD68: CD4,Target: CD68: CD4,Tumor,560.96,217.58
PathCellObject,,Tumor,169.4,218.03
PathCellObject,,Tumor,384.42,219.79
Target: CD8,Target: CD8,Tumor,227.63,219.5
Target: CD68,Target: CD68,Tumor,322.26,222.07
PathCellObject,,Tumor,507.88,219.25
Target: CD68,Target: CD68,Tumor,3.693,222.76
PathCellObject,,Tumor,449.63,225.32
PathCellObject,,Tumor,497,220.87
PathCellObject,,Tumor,37.71,223.38
PathCellObject,,Tumor,294.71,221.94
Target: CD20: CD68,Target: CD20: CD68,Tumor,568.05,221.28
PathCellObject,,Tumor,204.21,223.72
Target: CD3: CD8,Target: CD3: CD8,Tumor,190.14,224.69
Target: CD20: CD68: CD8,Target: CD20: CD68: CD8,Tumor,531.34,221.23
Target: CD4: CD8,Target: CD4: CD8,Tumor,335.37,222.88
Target: CD3: CD4,Target: CD3: CD4,Tumor,622.35,224.26
PathCellObject,,Tumor,56.95,226.47
PathCellObject,,Tumor,161.37,225.03
PathCellObject,,Tumor,310.95,227.55
PathCellObject,,Tumor,500.58,227.51
Target: CD4,Target: CD4,Tumor,563.4,228.95
PathCellObject,,Tumor,221.96,229.4
Target: FoxP3,Target: FoxP3,Tumor,279.27,231.82
Target: CD20,Target: CD20,Tumor,508.35,228.56
Target: CD68,Target: CD68,Tumor,525.29,227
PathCellObject,,Tumor,170.81,232.42
PathCellObject,,Tumor,182.85,229.45
PathCellObject,,Tumor,196.46,230.58
PathCellObject,,Tumor,211.28,228.95
Target: CD20: CD68: CD3,Target: CD20: CD68: CD3,Tumor,573.63,228.82
Target: CD3: CD8,Target: CD3: CD8,Tumor,627.4,230.63
PathCellObject,,Tumor,116.74,230.29
Target: CD3: CD8,Target: CD3: CD8,Tumor,338.88,230.61
PathCellObject,,Tumor,536.09,231.66
PathCellObject,,Tumor,239.3,229.57
Target: CD20,Target: CD20,Tumor,414.24,230.11
Target: CD68,Target: CD68,Tumor,705.55,229.65
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,716.81,227.59
PathCellObject,,Tumor,517.82,232.6
Target: CD3,Target: CD3,Tumor,424.52,233.3
PathCellObject,,Tumor,545.48,236
PathCellObject,,Tumor,385.48,232.8
Target: CD20: CD68: CD3: CD4: CD8,Target: CD20: CD68: CD3: CD4: CD8,Tumor,718.97,236.44
PathCellObject,,Tumor,126.61,234.76
PathCellObject,,Tumor,232.69,235.62
PathCellObject,,Tumor,266.75,235.46
PathCellObject,,Tumor,291.11,236.91
Target: CD3: CD8,Target: CD3: CD8,Tumor,377.03,238.45
PathCellObject,,Tumor,137.64,238.45
PathCellObject,,Tumor,204.47,239.41
PathCellObject,,Tumor,391.82,242.7
Target: CD68,Target: CD68,Tumor,523.94,243.13
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Tumor,412.67,241.08
Target: CD20,Target: CD20,Tumor,704.19,241.85
PathCellObject,,Tumor,185.51,241.92
Target: CD4,Target: CD4,Tumor,307.97,241.58
PathCellObject,,Tumor,79.69,239.23
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,425.19,243.16
PathCellObject,,Tumor,264.84,245.64
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,478.83,245.46
PathCellObject,,Tumor,85.56,245.06
PathCellObject,,Tumor,71.92,243.79
PathCellObject,,Tumor,98.29,245.38
PathCellObject,,Tumor,370.22,247.3
Target: CD20: CD68,Target: CD20: CD68,Tumor,719.45,247.39
Target: CD3,Target: CD3,Tumor,419.58,248.69
PathCellObject,,Tumor,254.09,250.22
Target: CD3,Target: CD3,Tumor,404.11,249.83
Target: CD68: CD4,Target: CD68: CD4,Tumor,293.59,249.13
Target: CD68,Target: CD68,Tumor,278.21,251.24
Target: CD3: CD8,Target: CD3: CD8,Tumor,543.35,252.01
PathCellObject,,Tumor,53.56,251.89
PathCellObject,,Tumor,147.38,251.36
Target: CD20: CD68,Target: CD20: CD68,Tumor,708.98,252.65
PathCellObject,,Tumor,381.34,253.51
PathCellObject,,Tumor,71.71,254.8
PathCellObject,,Tumor,236.57,253.03
Target: CD3: CD4,Target: CD3: CD4,Tumor,309.61,252.3
PathCellObject,,Tumor,184.74,253.37
PathCellObject,,Tumor,413.37,256.17
PathCellObject,,Tumor,432.85,254.91
Target: CD3: CD4,Target: CD3: CD4,Tumor,345.49,253.88
Target: CD68,Target: CD68,Tumor,747.97,254.66
Target: CD3,Target: CD3,Tumor,175.25,256.71
Target: CD3,Target: CD3,Tumor,317.33,259.79
PathCellObject,,Tumor,422.71,258.44
Target: CD68,Target: CD68,Tumor,327.7,258.55
Target: CD68,Target: CD68,Tumor,528.37,259.65
PathCellObject,,Tumor,121.58,260.62
PathCellObject,,Tumor,364.34,258.74
PathCellObject,,Tumor,250.94,263.58
Target: CD20,Target: CD20,Tumor,261.82,260.52
Target: CD4,Target: CD4,Tumor,303.25,260.38
PathCellObject,,Tumor,348.7,264.09
PathCellObject,,Tumor,31.56,264.36
PathCellObject,,Tumor,183.92,263.97
Target: CD68,Target: CD68,Tumor,470.14,261.23
Target: CD20,Target: CD20,Tumor,480.15,260
PathCellObject,,Tumor,42.98,263.98
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Tumor,337.35,262.84
PathCellObject,,Tumor,746.6,263.9
PathCellObject,,Tumor,394.99,263.22
PathCellObject,,Tumor,12.51,263.71
PathCellObject,,Tumor,373.75,265.76
PathCellObject,,Tumor,57,265.15
PathCellObject,,Tumor,177.13,268.4
PathCellObject,,Tumor,71.73,267.01
PathCellObject,,Tumor,487.91,265.5
PathCellObject,,Tumor,239.31,268.23
Target: FoxP3,Target: FoxP3,Tumor,417.72,269.47
PathCellObject,,Tumor,442.81,266.86
Target: CD68,Target: CD68,Tumor,751.23,270.32
PathCellObject,,Tumor,220.32,270.12
PathCellObject,,Tumor,358.97,270.52
PathCellObject,,Tumor,403.7,271.61
PathCellObject,,Tumor,18.65,271.09
PathCellObject,,Tumor,474.15,270.33
PathCellObject,,Tumor,307.84,272.07
Target: CD68,Target: CD68,Tumor,484.4,275.24
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,337.42,273.26
PathCellObject,,Tumor,347.74,275.03
PathCellObject,,Tumor,196.64,276.54
PathCellObject,,Tumor,384.11,273.6
Target: CD68,Target: CD68,Tumor,539.76,276.27
PathCellObject,,Tumor,60.41,277.56
Target: CD4: FoxP3,Target: CD4: FoxP3,Tumor,248.19,280.12
PathCellObject,,Tumor,532.08,275.96
PathCellObject,,Tumor,334.92,280.29
Target: CD3,Target: CD3,Tumor,361.32,283.24
PathCellObject,,Tumor,441.64,277.73
PathCellObject,,Tumor,370.29,279.5
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,524.73,281.44
PathCellObject,,Tumor,76.12,279.91
PathCellObject,,Tumor,454.5,280.72
PathCellObject,,Tumor,475.22,281.31
Target: CD4,Target: CD4,Tumor,389.37,282.45
PathCellObject,,Tumor,44.71,282.51
PathCellObject,,Tumor,219.96,285.63
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Tumor,377.28,285.34
PathCellObject,,Tumor,183,284.72
PathCellObject,,Tumor,447.94,286.29
PathCellObject,,Tumor,352.38,286.21
PathCellObject,,Tumor,86.18,285.87
PathCellObject,,Tumor,205.9,287.27
Target: CD3,Target: CD3,Tumor,325.68,286.8
PathCellObject,,Tumor,438.47,286.89
PathCellObject,,Tumor,61.3,291.18
Target: CD68,Target: CD68,Tumor,72.59,288.16
Target: CD3,Target: CD3,Tumor,398.07,286.58
PathCellObject,,Tumor,39.22,289.48
Target: CD3: CD8,Target: CD3: CD8,Tumor,340.49,289.46
Target: CD68: CD8,Target: CD68: CD8,Tumor,241.07,291.59
Target: CD3: CD8,Target: CD3: CD8,Tumor,334.01,292.76
PathCellObject,,Tumor,192.55,290.01
PathCellObject,,Tumor,157.21,291.94
PathCellObject,,Tumor,380.75,293.02
PathCellObject,,Tumor,120.99,294.5
Target: CD3: CD8,Target: CD3: CD8,Tumor,453.84,295.27
PathCellObject,,Tumor,348.43,295.98
Target: CD4,Target: CD4,Tumor,221.71,298.55
Target: CD3,Target: CD3,Tumor,364.54,295.36
Target: CD8,Target: CD8,Tumor,388.58,298.41
PathCellObject,,Tumor,417.52,294.23
PathCellObject,,Tumor,192.24,299.69
PathCellObject,,Tumor,357.48,299.34
PathCellObject,,Tumor,31.23,299.33
PathCellObject,,Tumor,52.96,300.59
PathCellObject,,Tumor,84.86,299.78
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,409.24,298.61
PathCellObject,,Tumor,95.08,301.89
PathCellObject,,Tumor,212.9,302.76
PathCellObject,,Tumor,202.14,302.74
PathCellObject,,Tumor,374.71,300.12
PathCellObject,,Tumor,159.54,301.34
PathCellObject,,Tumor,174.9,303.02
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,235.05,302.43
Target: CD3,Target: CD3,Tumor,18.91,304.33
PathCellObject,,Tumor,364.39,304.83
Target: CD20,Target: CD20,Tumor,423.99,302.52
PathCellObject,,Tumor,164.33,308.14
Target: CD20,Target: CD20,Tumor,668.86,305.64
Target: CD3,Target: CD3,Tumor,412.74,307.06
PathCellObject,,Tumor,347.09,309.3
Target: CD3: CD4,Target: CD3: CD4,Tumor,496.17,307.6
Target: CD20,Target: CD20,Tumor,371.54,311.45
PathCellObject,,Tumor,388.53,310.07
Target: CD20,Target: CD20,Tumor,486.5,309.6
PathCellObject,,Tumor,658.04,308.37
PathCellObject,,Tumor,712.16,307.6
PathCellObject,,Tumor,69.06,308.56
PathCellObject,,Tumor,145.22,311.02
PathCellObject,,Tumor,42.88,312.5
Target: CD3: CD4,Target: CD3: CD4,Tumor,227.3,313.1
PathCellObject,,Tumor,443.52,314.74
PathCellObject,,Tumor,421.97,314.38
PathCellObject,,Tumor,430.52,311.87
Target: CD20: CD4,Target: CD20: CD4,Tumor,720.98,313.93
PathCellObject,,Tumor,14.29,318.32
Target: CD3: CD8,Target: CD3: CD8,Tumor,458.21,316.64
PathCellObject,,Tumor,80.47,316.67
PathCellObject,,Tumor,94.88,314.88
PathCellObject,,Tumor,60.43,316.52
PathCellObject,,Tumor,71.6,318.83
PathCellObject,,Tumor,185.89,317.48
PathCellObject,,Tumor,516.85,318.04
PathCellObject,,Tumor,201.46,321.99
Target: CD68,Target: CD68,Tumor,538.31,316.66
PathCellObject,,Tumor,133.35,319.26
PathCellObject,,Tumor,152.27,318.01
PathCellObject,,Tumor,104.99,319.63
Target: CD3: CD4,Target: CD3: CD4,Tumor,659.66,320.13
PathCellObject,,Tumor,52.16,321.88
PathCellObject,,Tumor,120.33,321.68
PathCellObject,,Tumor,95.27,323.67
Target: CD68,Target: CD68,Tumor,433.71,323.76
PathCellObject,,Tumor,148.7,326.92
PathCellObject,,Tumor,174.73,328.27
PathCellObject,,Tumor,533.13,327.4
Target: CD68,Target: CD68,Tumor,38.1,328.96
PathCellObject,,Tumor,78.47,329.17
PathCellObject,,Tumor,125.06,329.25
PathCellObject,,Tumor,162.88,326.9
PathCellObject,,Tumor,191.11,333.31
PathCellObject,,Tumor,3.026,332.03
PathCellObject,,Tumor,11.72,332.18
PathCellObject,,Tumor,451.62,329.46
PathCellObject,,Tumor,63.84,333.9
PathCellObject,,Tumor,463.84,330.1
Target: CD3: CD4,Target: CD3: CD4,Tumor,543.2,330.51
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,224.65,330.29
PathCellObject,,Tumor,94.44,332.22
Target: CD68,Target: CD68,Tumor,443.1,332.58
Target: CD3,Target: CD3,Tumor,106.06,331.9
PathCellObject,,Tumor,159.86,335.02
PathCellObject,,Tumor,130.53,337.7
PathCellObject,,Tumor,100.82,337.8
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,219.06,337.37
Target: CD3: CD4,Target: CD3: CD4,Tumor,662.84,336.55
Target: CD8,Target: CD8,Tumor,679.61,336.6
PathCellObject,,Tumor,148.24,340.62
Target: CD68,Target: CD68,Tumor,21.83,339.84
Target: CD20: CD3,Target: CD20: CD3,Tumor,669.75,339.47
PathCellObject,,Tumor,85.91,340.05
PathCellObject,,Tumor,209.7,338.73
Target: CD68: CD4,Target: CD68: CD4,Tumor,461.37,340.94
Target: CD68,Target: CD68,Tumor,439.52,341.78
PathCellObject,,Tumor,201.86,346.82
PathCellObject,,Tumor,120.81,345.21
PathCellObject,,Tumor,73.67,344.65
Target: CD68,Target: CD68,Tumor,584.96,346.6
Target: CD20: CD3,Target: CD20: CD3,Tumor,679.18,349.87
PathCellObject,,Tumor,190.45,345.83
Target: CD4,Target: CD4,Tumor,210.43,347.76
PathCellObject,,Tumor,416.66,344.67
Target: CD3: CD4,Target: CD3: CD4,Tumor,600.78,345.88
Target: CD3: CD4,Target: CD3: CD4,Tumor,626.19,343.93
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,638.17,346.1
Target: CD3: CD4,Target: CD3: CD4,Tumor,649.55,346.54
PathCellObject,,Tumor,9.775,346.18
PathCellObject,,Tumor,446.65,348.04
PathCellObject,,Tumor,195.95,349.69
PathCellObject,,Tumor,183.44,349.22
PathCellObject,,Tumor,108.91,351.2
Target: CD68,Target: CD68,Tumor,464.43,350.7
Target: CD68,Target: CD68,Tumor,424.96,351.99
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,631.09,350.79
Target: CD68,Target: CD68,Tumor,454.2,353.13
PathCellObject,,Tumor,67.26,355.06
PathCellObject,,Tumor,623.35,352.4
PathCellObject,,Tumor,6.192,356.91
PathCellObject,,Tumor,18.33,354.16
PathCellObject,,Tumor,608.38,357.58
Target: CD68,Target: CD68,Tumor,616.37,356.7
Target: CD3: CD8,Target: CD3: CD8,Tumor,661.62,355.62
PathCellObject,,Tumor,80.05,355.67
PathCellObject,,Tumor,411.95,357.69
PathCellObject,,Tumor,473.86,355.72
Target: CD3: CD8,Target: CD3: CD8,Tumor,440.58,355.49
Target: CD68: CD3,Target: CD68: CD3,Tumor,504.66,355.9
PathCellObject,,Tumor,29.14,353.85
Target: CD4: CD8,Target: CD4: CD8,Tumor,216.22,354.33
Target: CD3: CD4,Target: CD3: CD4,Tumor,649.49,357.32
Target: CD20: CD3: CD8: FoxP3,Target: CD20: CD3: CD8: FoxP3,Tumor,671.15,357.39
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,432.09,358.18
PathCellObject,,Tumor,640.85,358.87
Target: CD4,Target: CD4,Tumor,222.82,358.35
PathCellObject,,Tumor,491.76,359.97
Target: CD8,Target: CD8,Tumor,318.9,360.03
PathCellObject,,Tumor,336.52,361.11
Target: CD3,Target: CD3,Tumor,541.05,358.53
PathCellObject,,Tumor,599.12,361.56
PathCellObject,,Tumor,629.68,360.37
Target: CD4,Target: CD4,Tumor,229.65,359.53
PathCellObject,,Tumor,33.52,361.18
PathCellObject,,Tumor,24.09,362.37
PathCellObject,,Tumor,131.71,362.3
Target: CD4,Target: CD4,Tumor,214.61,363.18
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,572.83,360.48
PathCellObject,,Tumor,188.35,360.26
Target: CD3,Target: CD3,Tumor,240.41,363.96
PathCellObject,,Tumor,80.25,365.33
Target: CD68: CD4,Target: CD68: CD4,Tumor,553.52,364.56
PathCellObject,,Tumor,171.74,364.7
PathCellObject,,Tumor,158.08,367.47
PathCellObject,,Tumor,183.51,367.2
Target: CD20,Target: CD20,Tumor,197,367.17
Target: CD68: CD4,Target: CD68: CD4,Tumor,430.57,368.3
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,406.03,366.37
PathCellObject,,Tumor,500.94,367.64
PathCellObject,,Tumor,583.51,366.58
PathCellObject,,Tumor,127.54,369.35
Target: CD3: CD4,Target: CD3: CD4,Tumor,271.94,369.87
Target: CD3: CD8,Target: CD3: CD8,Tumor,678.52,368.35
PathCellObject,,Tumor,120.52,369.87
Target: CD3: CD8,Target: CD3: CD8,Tumor,224.8,372.93
Target: CD3: CD4,Target: CD3: CD4,Tumor,539.74,370.74
Target: CD68: CD4,Target: CD68: CD4,Tumor,565.27,367.66
Target: CD20,Target: CD20,Tumor,667.4,369.43
Target: CD4,Target: CD4,Tumor,47.28,369.9
PathCellObject,,Tumor,35.36,372.15
Target: CD68,Target: CD68,Tumor,419.12,371.74
PathCellObject,,Tumor,99.28,371.17
Target: CD3,Target: CD3,Tumor,335.3,374.39
PathCellObject,,Tumor,75.21,371.84
PathCellObject,,Tumor,572.25,373.23
PathCellObject,,Tumor,147.19,374.42
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,209.79,373.06
Target: CD8,Target: CD8,Tumor,319.7,373.04
PathCellObject,,Tumor,8.346,375.12
Target: CD68,Target: CD68,Tumor,409.81,374.59
Target: CD4,Target: CD4,Tumor,201.15,374.72
PathCellObject,,Tumor,550.8,377.62
PathCellObject,,Tumor,631.79,374.1
Target: FoxP3,Target: FoxP3,Tumor,185.33,378.42
PathCellObject,,Tumor,88.46,376.97
PathCellObject,,Tumor,169.41,378.67
PathCellObject,,Tumor,504.8,376.08
PathCellObject,,Tumor,681.38,378.3
PathCellObject,,Tumor,698.47,376.3
Target: CD68: CD8,Target: CD68: CD8,Tumor,707.35,378.61
PathCellObject,,Tumor,287.96,379.13
Target: CD68,Target: CD68,Tumor,579.86,380.85
Target: CD68,Target: CD68,Tumor,690.68,380.76
PathCellObject,,Tumor,76.92,381.3
Target: CD68,Target: CD68,Tumor,425.89,381.6
PathCellObject,,Tumor,529.79,378.04
PathCellObject,,Tumor,100.87,380.64
Target: CD3: CD8,Target: CD3: CD8,Tumor,199.87,383.12
PathCellObject,,Tumor,47.5,385.07
PathCellObject,,Tumor,93,383.06
PathCellObject,,Tumor,107.21,384.8
Target: CD8,Target: CD8,Tumor,30.6,383.22
PathCellObject,,Tumor,67.18,384.07
Target: CD68,Target: CD68,Tumor,513.39,381.59
PathCellObject,,Tumor,520.99,381.7
Target: CD68,Target: CD68,Tumor,620.81,384.02
PathCellObject,,Tumor,267.73,384.12
PathCellObject,,Tumor,275.89,382.76
